url,title,price,area_m2,floor,rooms,location,scrape_date,Típus,Állapot,Fűtés,Építés éve,Energetikai besorolás,Unnamed: 13,Napelem,Szintek száma,Erkély,Átlagos rezsiköltség,Tervezett átadás,Terasz,Unnamed: 20,Unnamed: 16,Unnamed: 22,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8161014?page=16&pos=14&cr=150,Budapest VI. kerület eladó téglalakás 1 szobás: 88 millió Ft,88.0,50.0,,1.0,Budapest VI. kerület,2025-08-15,Téglalakás,Jó állapotú,Egyéb,1860.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet-nagykoruton-beluli-terulet/8487336?page=16&pos=15&cr=150,Budapest VII. kerület eladó téglalakás 4 szobás: 155 millió Ft,155.0,87.0,,4.0,,2025-08-15,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8602146?page=16&pos=16&cr=150,"Budapest XIV. kerület eladó téglalakás 1 szobás: 49,9 millió Ft",49.0,38.0,,1.0,"Budapest XIV. kerület, Alsórákos",2025-08-15,Téglalakás,Jó állapotú,Gáz (konvektor),1958.0,Nem adta meg a hirdető,,,,1 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xviii-kerulet-havanna-lakotelep/8640289?page=16&pos=17&cr=150,"Budapest XVIII. kerület eladó panellakás 3 szobás: 69,9 millió Ft",69.0,72.0,7. emelet,3.0,"Budapest XVIII. kerület, Havanna lakótelep",2025-08-15,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1981.0,D,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyula/8631739?page=16&pos=18&cr=150,"Gyula eladó téglalakás 1+1 fél szobás: 41,9 millió Ft",41.0,45.0,1. emelet,1.0,"Gyula, Városház utca 17-19",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,2007.0,E,,,4.0,,7 140 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-bekescsaba-belvaros/8592135?page=16&pos=19&cr=150,"Békéscsaba eladó panellakás 3 szobás: 36,7 millió Ft",36.0,68.0,2. emelet,3.0,"Békéscsaba, Belváros, Wlassics sétány",2025-08-15,Panellakás,Átlagos,Házközponti fűtés egyedi méréssel,,E,,,5.0,"3,8 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xviii-kerulet-havanna-lakotelep/8502356?page=16&pos=20&cr=150,"Budapest XVIII. kerület eladó panellakás 2 szobás: 56,9 millió Ft",56.0,53.0,8. emelet,2.0,"Budapest XVIII. kerület, Havanna lakótelep",2025-08-15,Panellakás,Felújított,Távfűtés egyedi méréssel,1980.0,B,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8662627?page=17&pos=1&cr=150,"Budapest XIII. kerület eladó téglalakás 2 szobás: 77,9 millió Ft",77.0,50.0,5. emelet,2.0,"Budapest XIII. kerület, Újlipótváros",2025-08-15,Téglalakás,Felújított,Gáz (konvektor),1910.0,Nem adta meg a hirdető,,,5.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8662626?page=17&pos=2&cr=150,"Budapest XIII. kerület eladó téglalakás 1 szobás: 41,9 millió Ft",41.0,33.0,,1.0,"Budapest XIII. kerület, Újlipótváros",2025-08-15,Téglalakás,Felújítandó,Gáz (konvektor),1927.0,Nem adta meg a hirdető,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8662625?page=17&pos=3&cr=150,"Budapest XIII. kerület eladó téglalakás 1+1 fél szobás: 72,9 millió Ft",72.0,42.0,5. emelet,1.0,"Budapest XIII. kerület, Újlipótváros",2025-08-15,Téglalakás,Felújított,Gáz (konvektor),1910.0,Nem adta meg a hirdető,,,5.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-belvaros/8628524?page=17&pos=4&cr=150,"Nyíregyháza eladó téglalakás 4 szobás: 69,9 millió Ft",69.0,69.0,2. emelet,4.0,"Nyíregyháza, Belváros",2025-08-15,Téglalakás,Felújított,Gázkazán,2008.0,Nem adta meg a hirdető,,,2.0,4 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-nadorvaros/8616420?page=17&pos=5&cr=150,Győr eladó téglalakás 1 szobás: 39 millió Ft,39.0,34.0,1. emelet,1.0,"Győr, Nádorváros",2025-08-15,Téglalakás,Felújított,Hőszivattyú,,Nem adta meg a hirdető,,,3.0,3 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-sziget/8635918?page=17&pos=6&cr=150,"Győr eladó téglalakás 1+1 fél szobás: 49,9 millió Ft",49.0,49.0,földszint,1.0,"Győr, Sziget, Akác tér 11.",2025-08-15,Téglalakás,Átlagos,Gázkazán,2004.0,Nem adta meg a hirdető,,,2.0,5 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8570568?page=17&pos=7&cr=150,Budapest III. kerület eladó téglalakás 1 szobás: 85 millió Ft,85.0,31.0,2. emelet,1.0,Budapest III. kerület,2025-08-15,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2022.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet/8621547?page=17&pos=8&cr=150,Budapest XII. kerület eladó téglalakás 3 szobás: 113 millió Ft,113.0,64.0,2. emelet,3.0,Budapest XII. kerület,2025-08-15,Téglalakás,Felújított,Gázkazán,1920.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-belvaros/8478533?page=17&pos=9&cr=150,"Budapest V. kerület eladó téglalakás 1 szobás: 95,9 millió Ft",95.0,42.0,7. emelet,1.0,"Budapest V. kerület, Belváros",2025-08-15,Téglalakás,Újszerű,,1978.0,Nem adta meg a hirdető,,,7.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8651806?page=17&pos=10&cr=150,Budapest VII. kerület eladó téglalakás 2 szobás: 79 millió Ft,79.0,67.0,4. emelet,2.0,Budapest VII. kerület,2025-08-15,Téglalakás,Felújítandó,Cserépkályha,1920.0,D,,Nincs,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8642335?page=17&pos=11&cr=150,Budapest III. kerület eladó téglalakás 2 szobás: 127 millió Ft,127.0,47.0,1. emelet,2.0,Budapest III. kerület,2025-08-15,Téglalakás,Újszerű,Geotermikus,2021.0,A+++,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-zugliget/8572542?page=17&pos=12&cr=150,"Budapest XII. kerület eladó téglalakás 2 szobás: 59,8 millió Ft",59.0,49.0,földszint,2.0,"Budapest XII. kerület, Zugliget",2025-08-15,Téglalakás,Átlagos,Gáz (konvektor),1910.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8514350?page=17&pos=13&cr=150,Budapest VI. kerület eladó téglalakás 4 szobás: 155 millió Ft,155.0,108.0,4. emelet,4.0,Budapest VI. kerület,2025-08-15,Téglalakás,Felújított,Gázkazán,2009.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza/8647274?page=17&pos=14&cr=150,"Nyíregyháza eladó téglalakás 3 szobás: 51,9 millió Ft",51.0,52.0,1. emelet,3.0,Nyíregyháza,2025-08-15,Téglalakás,Újszerű,Gázkazán,2008.0,Nem adta meg a hirdető,,Nincs,3.0,1 m²,10 000 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8647259?page=17&pos=15&cr=150,Nyíregyháza eladó társasházi lakás 5 szobás: 75 millió Ft,75.0,100.0,2. emelet,5.0,Nyíregyháza,2025-08-15,Társasházi lakás,Jó állapotú,Gázkazán,2008.0,A++,,,3.0,"0,5 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8647108?page=17&pos=16&cr=150,Nyíregyháza eladó társasházi lakás 3 szobás: 92 millió Ft,92.0,85.0,2. emelet,3.0,Nyíregyháza,2025-08-15,Társasházi lakás,Újszerű,Gázkazán,2020.0,A+++,,,3.0,"26,5 m²",,,5 m²,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8647200?page=17&pos=17&cr=150,"Nyíregyháza eladó társasházi lakás 3 szobás: 46,9 millió Ft",46.0,58.0,2. emelet,3.0,Nyíregyháza,2025-08-15,Társasházi lakás,Jó állapotú,Gázkazán,2006.0,A+,,,4.0,"4,5 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza/8647114?page=17&pos=18&cr=150,"Nyíregyháza eladó téglalakás 2 szobás: 35,5 millió Ft",35.0,48.0,2. emelet,2.0,Nyíregyháza,2025-08-15,Téglalakás,Jó állapotú,Távfűtés egyedi méréssel,1980.0,A,,,5.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8647269?page=17&pos=19&cr=150,Nyíregyháza eladó társasházi lakás 3 szobás: 65 millió Ft,65.0,95.0,2. emelet,3.0,Nyíregyháza,2025-08-15,Társasházi lakás,Jó állapotú,Gázkazán,2010.0,A++,,,3.0,,,,8 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza/8645345?page=17&pos=20&cr=150,"Nyíregyháza eladó téglalakás 3 szobás: 47,9 millió Ft",47.0,65.0,1. emelet,3.0,"Nyíregyháza, Víz utca",2025-08-15,Téglalakás,Átlagos,Gázkazán,1994.0,A++,,Nincs,3.0,2 m²,,,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-budapest-v-kerulet-belvaros/8510169?page=18&pos=1&cr=150,Budapest V. kerület eladó egyéb lakás: 90 millió Ft,90.0,66.0,,,"Budapest V. kerület, Belváros",2025-08-15,Egyéb lakás,Felújítandó,Házközponti,,Nem adta meg a hirdető,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8563867?page=18&pos=2&cr=150,"Budapest XIII. kerület eladó téglalakás 4 szobás: 128,9 millió Ft",128.0,103.0,2. emelet,4.0,"Budapest XIII. kerület, Újlipótváros",2025-08-15,Téglalakás,Felújított,Gáz (konvektor),1910.0,Nem adta meg a hirdető,,,5.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8556774?page=18&pos=3&cr=150,"Budapest XI. kerület eladó téglalakás 3 szobás: 91,67 millió Ft",91.0,66.0,2. emelet,3.0,Budapest XI. kerület,2025-08-15,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2022.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8626478?page=18&pos=4&cr=150,"Budapest VII. kerület eladó téglalakás 2+1 fél szobás: 69,9 millió Ft",69.0,58.0,földszint,2.0,Budapest VII. kerület,2025-08-15,Téglalakás,Jó állapotú,Gáz (konvektor),1920.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-balatonfured/8534066?page=18&pos=5&cr=150,"Balatonfüred eladó egyéb lakás 2 szobás: 74,9 millió Ft",74.0,52.0,1. emelet,2.0,Balatonfüred,2025-08-15,Egyéb lakás,Felújított,,2020.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8533561?page=18&pos=6&cr=150,"Budapest XVI. kerület eladó téglalakás 2 szobás: 54,8 millió Ft",54.0,66.0,földszint,2.0,,2025-08-15,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonmariafurdo/8440064?page=18&pos=7&cr=150,"Balatonmáriafürdő eladó téglalakás 1+1 fél szobás: 60,97 millió Ft",60.0,41.0,földszint,1.0,Balatonmáriafürdő,2025-08-15,Téglalakás,Új építésű,Elektromos,2025.0,Nem adta meg a hirdető,,Nincs,,8 m²,,,20 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-lenti/8609496?page=18&pos=8&cr=150,"Lenti eladó téglalakás 3 szobás: 21,5 millió Ft",21.0,57.0,3. emelet,3.0,"Lenti, Átkötő",2025-08-15,Téglalakás,Felújítandó,Gáz (konvektor),,Nem adta meg a hirdető,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8595449?page=18&pos=9&cr=150,"Eladó 3 szobás téglalakás 99,39 millió Ft értékben Budapest XIII. kerületben - Blueside lakóparkban",99.0,61.0,1. emelet,3.0,"Budapest XIII. kerület, Tahi utca 73.",2025-08-15,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,2025.0,A+,,,5.0,14 m²,,2025. 4. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet-bekasmegyer/8523193?page=18&pos=10&cr=150,Budapest III. kerület eladó panellakás 2 szobás: 65 millió Ft,65.0,50.0,félemelet,2.0,"Budapest III. kerület, Békásmegyer",2025-08-15,Panellakás,Felújított,Távfűtés egyedi méréssel,1982.0,Nem adta meg a hirdető,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet-obuda/8586577?page=18&pos=11&cr=150,"Budapest III. kerület eladó panellakás 3 szobás: 79,9 millió Ft",79.0,69.0,4. emelet,3.0,"Budapest III. kerület, Óbuda",2025-08-15,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1980.0,Nem adta meg a hirdető,,,10.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-loportardulo/8586580?page=18&pos=12&cr=150,"Budapest XIII. kerület eladó téglalakás 2 szobás: 72,4 millió Ft",72.0,66.0,2. emelet,2.0,"Budapest XIII. kerület, Lőportárdűlő",2025-08-15,Téglalakás,Átlagos,Gáz (konvektor),1905.0,Nem adta meg a hirdető,,,3.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-hegyeshalom/8521742?page=18&pos=13&cr=150,"Eladó 2 szobás téglalakás 45,46 millió Ft értékben Hegyeshalomon - Hegyeshalom társasház lakóparkban",45.0,45.0,földszint,2.0,"Hegyeshalom, Nefelejcs utca 11",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,,Nem adta meg a hirdető,,,3.0,"8,7 m²",,2026. december,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930688?page=18&pos=14&cr=150,"Eladó 1 szobás téglalakás 83,59 millió Ft értékben Budapest XIII. kerületben - Terracotta Clubhouse lakóparkban",83.0,52.0,1. emelet,1.0,"Budapest XIII. kerület, Jász utca 56",2025-08-15,Téglalakás,Új építésű,Egyéb,,A++,,,5.0,"9,5 m²",,2025. 3. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-keszthely/8487702?page=18&pos=15&cr=150,"Eladó 1 szobás téglalakás 41,51 millió Ft értékben Keszthelyen - Royal Homes Center lakóparkban",41.0,22.0,4. emelet,1.0,"Keszthely, Rákóczi tér 16.",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,,A+,,,4.0,"16,1 m²",,2026. 4. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-aszofo/8285210?page=18&pos=16&cr=150,"Eladó 3 szobás téglalakás 88,4 millió Ft értékben Aszófőn - Szárazvölgy Lakópark lakóparkban",88.0,61.0,1. emelet,3.0,"Aszófő, Hunyadi utca 1.",2025-08-15,Téglalakás,Új építésű,Fan coil,,AA++ (2016-2023-as besorolás),,,4.0,"9,9 m²",,2025. 4. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet-pesterzsebet/8593098?page=18&pos=17&cr=148,"Budapest XX. kerület eladó téglalakás 2 szobás: 49,9 millió Ft",49.0,55.0,4. emelet,2.0,"Budapest XX. kerület, Pesterzsébet",2025-08-15,Téglalakás,Felújítandó,Gáz (konvektor),1963.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet-fuvesz-kert/8631158?page=18&pos=18&cr=147,"Budapest VIII. kerület eladó téglalakás 1 szobás: 32,9 millió Ft",32.0,22.0,földszint,1.0,"Budapest VIII. kerület, Füvész kert",2025-08-15,Téglalakás,Felújítandó,Gáz (konvektor),1950.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-keszthely/8183244?page=18&pos=19&cr=145,"Eladó 2 szobás téglalakás 126,9 millió Ft értékben Keszthelyen - Royal Homes Exclusive lakóparkban",126.0,61.0,2. emelet,2.0,"Keszthely, Vitorlás sétány 10.",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,,AA+ (2016-2023-as besorolás),,,4.0,31 m²,,2025. 2. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet-obuda/8659807?page=18&pos=20&cr=142,"Budapest III. kerület eladó panellakás 3 szobás: 89,99 millió Ft",89.0,66.0,,3.0,"Budapest III. kerület, Óbuda",2025-08-15,Panellakás,Újszerű,Távfűtés egyedi méréssel,1974.0,Nem adta meg a hirdető,,,,"4,1 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8663598?page=19&pos=1&cr=142,Budapest III. kerület eladó téglalakás 2 szobás: 123 millió Ft,123.0,53.0,1. emelet,2.0,Budapest III. kerület,2025-08-15,Téglalakás,Újszerű,Hőszivattyú,2005.0,Nem adta meg a hirdető,,,3.0,"6,4 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8663600?page=19&pos=2&cr=142,Budapest III. kerület eladó téglalakás 3 szobás: 165 millió Ft,165.0,70.0,tetőtér,3.0,Budapest III. kerület,2025-08-15,Téglalakás,Újszerű,Hőszivattyú,2005.0,Nem adta meg a hirdető,,,3.0,"5,5 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8663599?page=19&pos=3&cr=142,"Budapest III. kerület eladó téglalakás 4 szobás: 295,3 millió Ft",295.0,105.0,földszint,4.0,Budapest III. kerület,2025-08-15,Téglalakás,Újszerű,Hőszivattyú,2005.0,Nem adta meg a hirdető,,,3.0,"39,8 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8660202?page=19&pos=4&cr=142,"Budapest III. kerület eladó téglalakás 2 szobás: 119,8 millió Ft",119.0,54.0,1. emelet,2.0,"Budapest III. kerület, Lajos utca",2025-08-15,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2008.0,Nem adta meg a hirdető,,,,,,,"13,9 m²",,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8657391?page=19&pos=5&cr=141,"Nyíregyháza eladó társasházi lakás 2+2 fél szobás: 47,9 millió Ft",47.0,77.0,3. emelet,2.0,Nyíregyháza,2025-08-15,Társasházi lakás,Jó állapotú,Távfűtés egyedi méréssel,1982.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8622764?page=19&pos=6&cr=141,"Nyíregyháza eladó társasházi lakás 2+2 fél szobás: 43,9 millió Ft",43.0,61.0,3. emelet,2.0,Nyíregyháza,2025-08-15,Társasházi lakás,Felújított,Távfűtés egyedi méréssel,1980.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8418219?page=19&pos=7&cr=141,"Nyíregyháza eladó társasházi lakás 1+2 fél szobás: 46,9 millió Ft",46.0,64.0,2. emelet,1.0,Nyíregyháza,2025-08-15,Társasházi lakás,Jó állapotú,Gáz (konvektor),1975.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8667146?page=19&pos=8&cr=140,"Nyíregyháza eladó társasházi lakás 1+2 fél szobás: 37,5 millió Ft",37.0,55.0,4. emelet,1.0,Nyíregyháza,2025-08-15,Társasházi lakás,Jó állapotú,Távfűtés egyedi méréssel,1980.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8667147?page=19&pos=9&cr=140,"Nyíregyháza eladó társasházi lakás 2+1 fél szobás: 48,9 millió Ft",48.0,63.0,1. emelet,2.0,Nyíregyháza,2025-08-15,Társasházi lakás,Felújított,Gázkazán,1978.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8621970?page=19&pos=10&cr=140,"Nyíregyháza eladó társasházi lakás 1 szobás: 40,7 millió Ft",40.0,30.0,1. emelet,1.0,Nyíregyháza,2025-08-15,Társasházi lakás,Új építésű,Gázkazán,2025.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-madarhegy/8417513?page=19&pos=11&cr=140,"Eladó 4 szobás téglalakás 190,28 millió Ft értékben Budapest XI. kerületben - WHITE-GREEN IKERHÁZAK MADÁRHEGY lakóparkban",190.0,104.0,földszint,4.0,"Budapest XI. kerület, Madárhegy",2025-08-15,Téglalakás,Új építésű,,2025.0,Nem adta meg a hirdető,,,2.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-keszthely/8183210?page=19&pos=12&cr=140,"Eladó 2+1 fél szobás téglalakás 119,9 millió Ft értékben Keszthelyen - Royal Homes Exclusive lakóparkban",119.0,65.0,földszint,2.0,"Keszthely, Vitorlás sétány 10.",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,,AA+ (2016-2023-as besorolás),,,4.0,7 m²,,2025. 2. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-nadorvaros/8507912?page=19&pos=13&cr=130,"Győr eladó téglalakás 2 szobás: 53,5 millió Ft",53.0,58.0,1. emelet,2.0,"Győr, Nádorváros",2025-08-15,Téglalakás,Felújítandó,Távfűtés,1980.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8661000?page=19&pos=14&cr=130,"Budapest XIII. kerület eladó téglalakás 4 szobás: 129,9 millió Ft",129.0,117.0,3. emelet,4.0,Budapest XIII. kerület,2025-08-15,Téglalakás,Felújított,Gázkazán,1910.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-szeged-ujszeged/8662792?page=19&pos=15&cr=130,"Szeged eladó társasházi lakás 2+2 fél szobás: 97,38 millió Ft",97.0,93.0,földszint,2.0,"Szeged, Újszeged",2025-08-15,Társasházi lakás,Jó állapotú,Gázkazán,2001.0,Nem adta meg a hirdető,,Van,2.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8632056?page=19&pos=16&cr=130,"Nyíregyháza eladó társasházi lakás 3 szobás: 57,5 millió Ft",57.0,65.0,1. emelet,3.0,Nyíregyháza,2025-08-15,Társasházi lakás,Felújított,Gázkazán,2020.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659789?page=19&pos=17&cr=127,"Budapest XVI. kerület eladó téglalakás 2 szobás: 79,9 millió Ft",79.0,60.0,,2.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,9 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659787?page=19&pos=18&cr=127,"Budapest XVI. kerület eladó téglalakás 3 szobás: 82,9 millió Ft",82.0,62.0,,3.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,7 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659790?page=19&pos=19&cr=127,Budapest XVI. kerület eladó téglalakás 4 szobás: 155 millió Ft,155.0,119.0,,4.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,,,,"26,4 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659788?page=19&pos=20&cr=127,"Budapest XVI. kerület eladó téglalakás 2 szobás: 79,9 millió Ft",79.0,60.0,,2.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,9 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659786?page=20&pos=1&cr=127,Budapest XVI. kerület eladó téglalakás 5 szobás: 127 millió Ft,127.0,103.0,,5.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,9 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8661127?page=20&pos=2&cr=127,Budapest XVI. kerület eladó téglalakás 4 szobás: 154 millió Ft,154.0,141.0,,4.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,,,,70 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659791?page=20&pos=3&cr=127,Budapest XVI. kerület eladó téglalakás 4 szobás: 146 millió Ft,146.0,119.0,földszint,4.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,,,,"26,4 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659784?page=20&pos=4&cr=127,Budapest XVI. kerület eladó téglalakás 5 szobás: 127 millió Ft,127.0,103.0,,5.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,9 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8659785?page=20&pos=5&cr=127,Budapest XVI. kerület eladó téglalakás 4 szobás: 154 millió Ft,154.0,141.0,2. emelet,4.0,"Budapest XVI. kerület, Rákosszentmihály",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026.0,Nem adta meg a hirdető,,,,,,,70 m²,,,,
